Id;Costes (€);Inicio Real;Descripción;Nombre Centro;Tipo Trabajo;Equipo;Desc. Equipo;Desc. Estado;Urgencia;Especialidad;Contratista;Personal;Sector;Familia;Fecha cierre;Factura;Estado;Contrato;CCAA;Centro de Servicio;Fecha Planificada;Tipo de Trabajo
16457,000000000000000000;0;2025-05-16;toma de muestras ambientales Q5;HOSPITAL DE COSLADA;H001PREV;QFHIG005;CONTROL HIGIE. QUIRÓFANO 5;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001QFHIG;2025-05-17;;80;41;Comunidad de Madrid;H001;2025-05-30;H001PREV
16457,000000000000000000;0;2025-05-16;toma de muestras ambientales Q5;HOSPITAL DE COSLADA;H001PREV;QFHIG005;CONTROL HIGIE. QUIRÓFANO 5;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULAS;H001;H001QFHIG;2025-05-17;;80;41;Comunidad de Madrid;H001;2025-05-30;H001PREV
16457,000000000000000000;0;2025-05-16;toma de muestras ambientales Q5;HOSPITAL DE COSLADA;H001PREV;QFHIG005;CONTROL HIGIE. QUIRÓFANO 5;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULCI;H001;H001QFHIG;2025-05-17;;80;41;Comunidad de Madrid;H001;2025-05-30;H001PREV
16456,000000000000000000;22,000000000000000000000000000;2025-05-16;Va18 PL2 Abrir lamas  que estaban cerradas de dos equipos del lado Vía Augusta;OFICINAS VIA AUGUSTA 18;COR;204PL2AAC;Climatizacion;Facturada;No Urgente;CLIMA;CLE01;0;Sin Asignar;AAC;2025-05-27;42-01-00000225F;90;7;Cataluña;204;2025-05-16;COR
16455,000000000000000000;0;2025-05-16;Instalar detector Manusa BQ;HOSPITAL DE COSLADA;H001ASIS;ACPCO;PUERTAS CORREDERAS;Validada Gestor;No Urgente;EQUIPOS;ASE;11709;H001;H001AC;2025-05-16;;80;45;Comunidad de Madrid;H001;2025-05-16;H001ASIS
16454,000000000000000000;146,15750000000000000000000000;2025-05-16;Trabajos auxiliares para informe pericial;OURENSE;COR;605OBC;Reparaciones Generales [Obra Civil];Facturada;No Urgente;ALBAÑILERIA;VEE01;0;II3201;OBC;2025-05-19;FVR202518019068;90;53;Galicia;605;2025-05-16;COR
16453,000000000000000000;49,000000000000000000000000000;2025-05-16;La regleta del Rack de la línea limpia se ha quedado sin corriente;VALDEPEÑAS;COR;304ELE;Electricidad;Facturada;No Urgente;ELECTRICIDAD;ASIME;0;DR1303;ELE;2025-05-21;FCTASM2500802;90;34;Castilla-La Mancha;304;2025-05-16;COR
16452,000000000000000000;73,500000000000000000000000000;2025-05-16;La regleta del Rack de la línea limpia se ha quedado sin corriente;ALCAZAR DE SAN JUAN;COR;305ELE;Electricidad;Facturada;No Urgente;ELECTRICIDAD;ASIME;0;DS1304;ELE;2025-05-21;FCTASM2500802;90;34;Castilla-La Mancha;305;2025-05-16;COR
16451,000000000000000000;290,94560000000000000000000000;2025-05-16;Luz del cuarto de limpieza;BILBAO;COR;906ELE;Electricidad;Facturada;No Urgente;ELECTRICIDAD;VEE01;0;JL4801;ELE;2025-06-02;FVR202518017799;90;8;País Vasco;906;2025-05-16;COR
16450,000000000000000000;;2025-05-16;AVERÍA DIGITALIZADOR DE PLACAS DE RAYOS;BURGOS;COR;501EMD;Electromedicina;Pendiente;No Urgente;Sin Asignar;RAD01;0;JC0901;EMD;;;30;5;Castilla y León;501;2025-05-16;COR
16449,000000000000000000;41,602000000000000000000000000;2025-05-16;CAÍDA DE TENSIÓN;ZARAGOZA;COR;044ELE;Electricidad;Facturada;Urgente;ELECTRICIDAD;VEE01;0;FG5001;ELE;2025-05-16;FVR202518017799;90;8;Aragón;044;2025-05-16;COR
16448,000000000000000000;393,000000000000000000;2025-05-16;PUERTA DE ENTRADA AL SM;JAEN;COR;012OBC;Reparaciones Generales [Obra Civil];Facturada;Urgente;ACCESOS Y PUERTAS AUTOMATICAS;ELE013;0;KH2301;OBC;2025-05-22;7095294000;90;138;Andalucía;012;2025-05-16;COR
16447,000000000000000000;638,43000000000000000000000000;2025-05-16;Reparación/sustitución de termo;BILBAO;COR;906FON;Fontaneria;Facturada;No Urgente;FONTANERÍA;VEE01;0;JL4801;FON;2025-06-26;FVR202518019068;90;53;País Vasco;906;2025-05-16;COR
16444,000000000000000000;0;2025-05-16;calidad del aire de piscina RD 742/2013 (MAÑANA);HOSPITAL DE COSLADA;H001PREVL;PIVAS;VASO;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001PIVAS;2025-05-17;;80;41;Comunidad de Madrid;H001;2025-05-16;H001PREVL
16444,000000000000000000;0;2025-05-16;calidad del aire de piscina RD 742/2013 (MAÑANA);HOSPITAL DE COSLADA;H001PREVL;PIVAS;VASO;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULCI;H001;H001PIVAS;2025-05-17;;80;41;Comunidad de Madrid;H001;2025-05-16;H001PREVL
16442,000000000000000000;0;2025-05-16;calidad del agua de piscina RD 742/2013 (DIA);HOSPITAL DE COSLADA;H001PREVL;PIVAS;VASO;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001PIVAS;2025-05-17;;80;41;Comunidad de Madrid;H001;2025-05-16;H001PREVL
16442,000000000000000000;0;2025-05-16;calidad del agua de piscina RD 742/2013 (DIA);HOSPITAL DE COSLADA;H001PREVL;PIVAS;VASO;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULCI;H001;H001PIVAS;2025-05-17;;80;41;Comunidad de Madrid;H001;2025-05-16;H001PREVL
16441,000000000000000000;0;2025-05-16;lectura contadores de agua;HOSPITAL DE COSLADA;H001PRED;EMCOA;CONTADORES DE AGUA;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULCI;H001;H001EMCOA;2025-05-17;;80;41;Comunidad de Madrid;H001;2025-05-16;H001PRED
16441,000000000000000000;0;2025-05-16;lectura contadores de agua;HOSPITAL DE COSLADA;H001PRED;EMCOA;CONTADORES DE AGUA;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001EMCOA;2025-05-17;;80;41;Comunidad de Madrid;H001;2025-05-16;H001PRED
16440,000000000000000000;0;2025-05-16;mantenimiento piscina;HOSPITAL DE COSLADA;H001PREVL;PIVAS;VASO;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001PIVAS;2025-05-17;;80;41;Comunidad de Madrid;H001;2025-05-16;H001PREVL
16440,000000000000000000;0;2025-05-16;mantenimiento piscina;HOSPITAL DE COSLADA;H001PREVL;PIVAS;VASO;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULCI;H001;H001PIVAS;2025-05-17;;80;41;Comunidad de Madrid;H001;2025-05-16;H001PREVL
16439,000000000000000000;0;2025-05-16;calidad del aire de piscina RD 742/2013 (NOCHE);HOSPITAL DE COSLADA;H001PREVL;PIVAS;VASO;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULCI;H001;H001PIVAS;2025-05-17;;80;41;Comunidad de Madrid;H001;2025-05-16;H001PREVL
16439,000000000000000000;0;2025-05-16;calidad del aire de piscina RD 742/2013 (NOCHE);HOSPITAL DE COSLADA;H001PREVL;PIVAS;VASO;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001PIVAS;2025-05-17;;80;41;Comunidad de Madrid;H001;2025-05-16;H001PREVL
16437,000000000000000000;0;2025-05-16;calidad del agua de piscina RD 742/2013 (NOCHE);HOSPITAL DE COSLADA;H001PREVL;PIVAS;VASO;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001PIVAS;2025-05-17;;80;41;Comunidad de Madrid;H001;2025-05-16;H001PREVL
16437,000000000000000000;0;2025-05-16;calidad del agua de piscina RD 742/2013 (NOCHE);HOSPITAL DE COSLADA;H001PREVL;PIVAS;VASO;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;H001_FULCI;H001;H001PIVAS;2025-05-17;;80;41;Comunidad de Madrid;H001;2025-05-16;H001PREVL
16436,000000000000000000;0;2025-05-16;temperatura diaria acumuladores;HOSPITAL DE COSLADA;H001PREVL;FGACU;ACUMULADORES ACS;Validada Gestor;No Urgente;Sin Asignar;H001-FUL;0;H001;H001FGACU;2025-05-17;;80;41;Comunidad de Madrid;H001;2025-05-16;H001PREVL
